PLAYER_NAME,PLAYER_ID,Position_cluster,Position,DFGA_LT06,DFGA_6to10,DFGA_10to15,DFGA_15to3PT,DFGA_3PT,FG_LT_06_DefEPV,FG_6_to_10_DefEPV,FG_10_to_15_DefEPV,FG_15_to_3PT_DefEPV,FG3_DefEPV,LT5_OffEPV,5to10_OffEPV,10to15_OffEPV,15to3PT_OffEPV,3PT_OffEPV,BIG CLOSE RIM LT5,BIG CLOSE RIM 5TO10,BIG CLOSE RIM 10TO15,BIG CLOSE 15TO3,BIG CLOSE RIM 3,BIG STRETCH LT5,BIG STRETCH 5TO10,BIG STRETCH 10TO15,BIG STRETCH 15TO3,BIG STRETCH 3,BALLH PENETRATE LT5,BALLH PEN 5TO10,BALLH PEN 10TO15,BALLH PEN 15TO3,BALLH PEN 3,BALLH PER LT5,BALLH PER 5TO10,BALLH PER 10TO15,BALLH PER 15TO3,BALLH PER 3,WING SLASH LT5,WING SLASH 5TO10,WING SLASH 10TO15,WING SLASH 15TO3,WING SLASH 3,WING PER LT5,WING PER 5TO10,WING PER 10TO15,WING PER 15TO3,WING PER 3,BIG SCORE CLOSE LT5,BIG SCORE CLOSE 5TO10,BIG SCORE CLOSE 10TO15,BIG SCORE CLOSE 15TO3PT,BIG SCORE CLOSE 3,BIG SCORE STRETCH LT5,BIG SCORE STRETCH 5TO10,BIG SCORE STRETCH 10TO15,BIG SCORE STRETCH 15TO3,BIG SCORE STRETCH 3,BALLH PEN SCORE LT5,BALLH PENSCORE 5TO10,BALLH PEN SCORE 10TO15,BALLH PEN SCORE 15TO3,BALLH PEN SCORE 3,BALLH PER SCORE LT5,BALLH PER SCORE 5TO10,BALLH PER SCORE 10TO15,BALLH PER SCORE 15TO3,BALL PER SCORE 3,WING SLASH SCORE LT5,WING SLASH SCORE 5TO10,WING SLASH SCORE 10TO15,WING SLASH SCORE 15TO3 ,WING SLASH SCORE 3,WING PER SCORE LT5,WING PER SCORE 5TO10 ,WING PER SCORE 10TO15,WING PER SCORE 15TO3 ,WING PER SCORE 3,BIG CLOSE,BIG STRETCH,BALLH PEN,BALLH PER,WING SLASH,WING PER,Total
Marcin Gortat,101162,0,Big,0.449716714,0.167847025,0.092776204,0.151558074,0.138101983,-5.1,-2.66,-1.44,-2.26,-3.69,9.8,4,1.8,0.8,0,4.906646041,0.590998211,0.157719547,0.435530043,0.372875354,2.845943129,0.373697151,0.138989257,0.498139933,0.7785825,4.249822946,0.402832861,0.201015109,0.747686497,1.905807365,3.015855351,0.313771174,0.161316991,0.652009019,2.056310343,3.959598788,0.416104486,0.207559787,0.699281903,1.627355228,2.403658298,0.264310833,0.148015369,0.553274071,1.822946176,-0.193353959,-2.069001789,-1.282280453,-1.824469957,-3.317124646,-2.254056871,-2.286302849,-1.301010743,-1.761860067,-2.9114175,-0.850177054,-2.257167139,-1.238984891,-1.512313503,-1.784192635,-2.084144649,-2.346228826,-1.278683009,-1.607990981,-1.633689657,-1.140401212,-2.243895514,-1.232440213,-1.560718097,-2.062644772,-2.696341702,-2.395689167,-1.291984631,-1.706725929,-1.867053824,-5.369106158,-10.51464803,-7.642835222,-8.950737122,-8.240099809,-9.957795253,-50.67522159
James Harden,201935,1,Ball-Handler,0.307342922,0.086298259,0.065102195,0.132475397,0.408781226,-2.44,-1.48,-1.18,-2,-10.71,11,3.2,2.4,2.8,27.9,3.353273039,0.303860712,0.110673732,0.380692458,1.103709311,1.944958793,0.192135746,0.097530459,0.435419136,2.304600574,2.904390613,0.207115821,0.141054756,0.653545294,5.641180924,2.061079269,0.161324908,0.113198103,0.569914567,6.086669036,2.706047216,0.213939405,0.145647237,0.611235322,4.816963893,1.642694928,0.135894959,0.103864192,0.483611336,5.395912188,0.913273039,-1.176139288,-1.069326268,-1.619307542,-9.606290689,-0.495041207,-1.287864254,-1.082469541,-1.564580864,-8.405399426,0.464390613,-1.272884179,-1.038945244,-1.346454706,-5.068819076,-0.378920731,-1.318675092,-1.066801897,-1.430085433,-4.623330964,0.266047216,-1.266060595,-1.034352763,-1.388764678,-5.893036107,-0.797305072,-1.344105041,-1.076135808,-1.516388664,-5.314087812,-2.95150006,-12.83535529,-8.262712591,-8.817814117,-9.316166928,-10.0480224,-52.23157139
Hassan Whiteside,202355,0,Big,0.497692308,0.162307692,0.069230769,0.140769231,0.13,-6.34,-2.46,-0.92,-2.04,-3.33,14.4,6.2,2.2,2.4,0,5.43008502,0.571493927,0.117692308,0.404526316,0.351,3.14954717,0.361364296,0.10371553,0.462679245,0.73290566,4.703192308,0.389538462,0.15,0.694461538,1.794,3.337585557,0.303416013,0.120376766,0.605594976,1.935673469,4.382007156,0.402372093,0.154883721,0.649502683,1.531883721,2.660079576,0.255587975,0.110450928,0.513888594,1.716,-0.90991498,-1.888506073,-0.802307692,-1.635473684,-2.979,-3.19045283,-2.098635704,-0.81628447,-1.577320755,-2.59709434,-1.636807692,-2.070461538,-0.77,-1.345538462,-1.536,-3.002414443,-2.156583987,-0.799623234,-1.434405024,-1.394326531,-1.957992844,-2.057627907,-0.765116279,-1.390497317,-1.798116279,-3.679920424,-2.204412025,-0.809549072,-1.526111406,-1.614,-5.236202429,-10.2797881,-7.358807692,-8.787353218,-7.969350626,-9.833992927,-49.46549499
Michael Kidd-Gilchrist,203077,2,Wing,0.248079877,0.08141321,0.094470046,0.172043011,0.403993856,-2.74,-1.16,-1.26,-2.7,-9.6,7.8,1.6,1.4,4.6,0.3,2.706682028,0.286660199,0.160599078,0.494397284,1.09078341,1.569924354,0.181259601,0.141526824,0.565469669,2.277610643,2.344354839,0.195391705,0.2046851,0.84874552,5.575115207,1.663654033,0.152192859,0.164262203,0.740136054,6.015386062,2.184256778,0.201829029,0.211349266,0.79379845,4.760550852,1.325944171,0.128202412,0.150717729,0.628055865,5.332718894,-0.033317972,-0.873339801,-1.099400922,-2.205602716,-8.50921659,-1.170075646,-0.978740399,-1.118473176,-2.134530331,-7.322389357,-0.395645161,-0.964608295,-1.0553149,-1.85125448,-4.024884793,-1.076345967,-1.007807141,-1.095737797,-1.959863946,-3.584613938,-0.555743222,-0.958170971,-1.048650734,-1.90620155,-4.839449148,-1.414055829,-1.031797588,-1.109282271,-2.071944135,-4.267281106,-4.211661412,-12.72420891,-8.291707629,-8.724368789,-9.308215625,-9.89436093,-53.1545233
Gorgui Dieng,203476,0,Big,0.444206009,0.130901288,0.066523605,0.158082976,0.200286123,-4.86,-2.02,-1.12,-2.62,-4.95,6.4,1.8,1.4,5.4,1.5,4.846521346,0.460910323,0.113090129,0.454280551,0.540772532,2.811069722,0.291440602,0.099659891,0.519585931,1.129160256,4.197746781,0.31416309,0.144134478,0.779876013,2.763948498,2.978899886,0.244705264,0.115669615,0.680079414,2.982219497,3.91107895,0.324513424,0.148827228,0.729387497,2.36011578,2.374204529,0.206131913,0.106131913,0.577093714,2.643776824,-0.013478654,-1.559089677,-1.006909871,-2.165719449,-4.409227468,-2.048930278,-1.728559398,-1.020340109,-2.100414069,-3.820839744,-0.662253219,-1.70583691,-0.975865522,-1.840123987,-2.186051502,-1.881100114,-1.775294736,-1.004330385,-1.939920586,-1.967780503,-0.94892105,-1.695486576,-0.971172772,-1.890612503,-2.58988422,-2.485795471,-1.813868087,-1.013868087,-2.042906286,-2.306223176,-4.745197651,-10.7190836,-7.37013114,-8.568426323,-8.09607712,-9.662661109,-49.16157694
Andrew Wiggins,203952,2,Wing,0.300514328,0.092578986,0.071271124,0.146950771,0.388684791,-2.54,-1.34,-1.02,-2.4,-9.87,13,3.2,3.6,11.6,10.5,3.278769481,0.325975482,0.121160911,0.422290112,1.049448935,1.901745387,0.206119252,0.106772212,0.482996687,2.191302178,2.839860397,0.222189566,0.154420769,0.724957139,5.36385011,2.015285879,0.173066023,0.123924485,0.632188217,5.787437209,2.645923825,0.229509765,0.159448422,0.678024025,4.580153102,1.606197269,0.1457853,0.113706115,0.53645477,5.130639236,0.738769481,-1.014024518,-0.898839089,-1.977709888,-8.820551065,-0.638254613,-1.133880748,-0.913227788,-1.917003313,-7.678697822,0.299860397,-1.117810434,-0.865579231,-1.675042861,-4.50614989,-0.524714121,-1.166933977,-0.896075515,-1.767811783,-4.082562791,0.105923825,-1.110490235,-0.860551578,-1.721975975,-5.289846898,-0.933802731,-1.1942147,-0.906293885,-1.86354523,-4.739360764,-3.151804014,-12.28106428,-7.864722018,-8.438098187,-8.876940861,-9.63721731,-50.24984667
Serge Ibaka,201586,2,Wing,0.419876733,0.115562404,0.063174114,0.146379045,0.255007704,-4.56,-1.9,-0.9,-2.22,-6.39,5,3.4,3,5.4,12,4.58107615,0.406901306,0.107395994,0.420647149,0.688520801,2.657106724,0.25728988,0.094641975,0.481117539,1.437666076,3.967835131,0.277349769,0.136877247,0.72213662,3.519106317,2.815744788,0.216030942,0.109845602,0.629728625,3.797012673,3.696868169,0.286487261,0.141333716,0.675386104,3.004939621,2.244168748,0.181977578,0.100788127,0.534367639,3.366101695,0.02107615,-1.493098694,-0.792604006,-1.799352851,-5.701479199,-1.902893276,-1.64271012,-0.805358025,-1.738882461,-4.952333924,-0.592164869,-1.622650231,-0.763122753,-1.49786338,-2.870893683,-1.744255212,-1.683969058,-0.790154398,-1.590271375,-2.592987327,-0.863131831,-1.613512739,-0.758666284,-1.544613896,-3.385060379,-2.315831252,-1.718022422,-0.799211873,-1.685632361,-3.023898305,-4.063979402,-11.04217781,-7.346694915,-8.40163737,-8.164985129,-9.542596213,-48.56207084
Nikola Vucevic,202696,0,Big,0.438888889,0.16984127,0.08968254,0.173809524,0.127777778,-4.18,-2.76,-1.56,-2.52,-3.15,7.4,5.6,4.6,8,3,4.788508772,0.59802005,0.152460317,0.499473684,0.345,2.777421384,0.378137167,0.134354597,0.571275831,0.720377358,4.1475,0.407619048,0.194312169,0.857460317,1.763333333,2.94324263,0.31749919,0.155937804,0.747735666,1.902585034,3.864263566,0.421048357,0.200638612,0.801949059,1.505697674,2.345785441,0.267451195,0.14307973,0.634504652,1.686666667,0.608508772,-2.16197995,-1.407539683,-2.020526316,-2.805,-1.402578616,-2.381862833,-1.425645403,-1.948724169,-2.429622642,-0.0325,-2.352380952,-1.365687831,-1.662539683,-1.386666667,-1.23675737,-2.44250081,-1.404062196,-1.772264334,-1.247414966,-0.315736434,-2.338951643,-1.359361388,-1.718050941,-1.644302326,-1.834214559,-2.492548805,-1.41692027,-1.885495348,-1.463333333,-4.981537176,-9.588433663,-6.799775132,-8.102999676,-7.376402732,-9.092512315,-45.94166069
Nikola Jokic,203999,0,Big,0.459363958,0.14204947,0.070671378,0.17385159,0.154063604,-4.7,-1.98,-0.9,-2.66,-4.29,11.2,3.6,2,2.4,5.7,5.011902548,0.50016366,0.120141343,0.499594569,0.415971731,2.9069938,0.316261084,0.105873725,0.571414094,0.868569905,4.340989399,0.340918728,0.153121319,0.857667845,2.126077739,3.080550948,0.26554554,0.122881661,0.747916637,2.293975626,4.044539403,0.352150546,0.158106664,0.802143151,1.815442518,2.455221153,0.223687096,0.112749279,0.634658219,2.033639576,0.311902548,-1.47983634,-0.779858657,-2.160405431,-3.874028269,-1.7930062,-1.663738916,-0.794126275,-2.088585906,-3.421430095,-0.359010601,-1.639081272,-0.746878681,-1.802332155,-2.163922261,-1.619449052,-1.71445446,-0.777118339,-1.912083363,-1.996024374,-0.655460597,-1.627849454,-0.741893336,-1.857856849,-2.474557482,-2.244778847,-1.756312904,-0.787250721,-2.025341781,-2.256360424,-4.10819788,-9.760887392,-6.711224971,-8.019129588,-7.357617717,-9.070044677,-45.02710223
Giannis Antetokounmpo,203507,0,Big,0.382378101,0.117194183,0.049615056,0.118049615,0.332763045,-4.4,-1.84,-0.68,-1.82,-7.5,17.6,2.8,1.6,5,6.9,4.171946333,0.412646887,0.084345595,0.339237315,0.898460222,2.419804058,0.260922898,0.07432897,0.388004584,1.87603015,3.613473054,0.281266039,0.107499287,0.582378101,4.592130026,2.564274367,0.219081371,0.086269444,0.507854262,4.954773834,3.366705791,0.290532556,0.110999264,0.544675433,3.921186862,2.043745022,0.184547162,0.079155974,0.43094894,4.392472198,-0.228053667,-1.427353113,-0.595654405,-1.480762685,-6.601539778,-1.980195942,-1.579077102,-0.60567103,-1.431995416,-5.62396985,-0.786526946,-1.558733961,-0.572500713,-1.237621899,-2.907869974,-1.835725633,-1.620918629,-0.593730556,-1.312145738,-2.545226166,-1.033294209,-1.549467444,-0.569000736,-1.275324567,-3.578813138,-2.356254978,-1.655452838,-0.600844026,-1.38905106,-3.107527802,-3.731823871,-11.22090934,-7.063253493,-7.907746722,-8.005900093,-9.109130704,-47.03876422
LeBron James,2544,2,Wing,0.307488987,0.11277533,0.068722467,0.117180617,0.393832599,-2.6,-1.56,-0.94,-1.68,-9.6,17.2,2.4,3,5,13.8,3.354866682,0.397087874,0.116828194,0.336740088,1.063348018,1.945883135,0.251084698,0.102954035,0.385148367,2.220324163,2.905770925,0.270660793,0.148898678,0.578091043,5.434889868,2.062058797,0.210820822,0.119492943,0.504115796,5.864087027,2.707333265,0.279577912,0.153746542,0.540665915,4.640813441,1.643475619,0.177588739,0.109639982,0.427776596,5.198590308,0.754866682,-1.162912126,-0.823171806,-1.343259912,-8.536651982,-0.654116865,-1.308915302,-0.837045965,-1.294851633,-7.379675837,0.305770925,-1.289339207,-0.791101322,-1.101908957,-4.165110132,-0.537941203,-1.349179178,-0.820507057,-1.175884204,-3.735912973,0.107333265,-1.280422088,-0.786253458,-1.139334085,-4.959186559,-0.956524381,-1.382411261,-0.830360018,-1.252223404,-4.401409692,-2.574477162,-11.4746056,-7.041688693,-7.619424616,-8.057862924,-8.822928756,-45.59098775
Thaddeus Young,201152,2,Wing,0.246073298,0.105584642,0.079406632,0.205933682,0.363001745,-2.18,-1.36,-0.86,-3,-8.49,10.4,3,0.8,1.4,4.8,2.684789198,0.371769082,0.134991274,0.591788371,0.980104712,1.557226119,0.235075241,0.118960124,0.676861273,2.046507952,2.32539267,0.253403141,0.172047702,1.0159395,5.009424084,1.650197671,0.197378637,0.138070307,0.885935107,5.405021904,2.166589553,0.261751694,0.177649255,0.950168432,4.277511263,1.315219354,0.166265471,0.126685523,0.751776293,4.791623037,0.504789198,-0.988230918,-0.725008726,-2.408211629,-7.509895288,-0.622773881,-1.124924759,-0.741039876,-2.323138727,-6.443492048,0.14539267,-1.106596859,-0.687952298,-1.9840605,-3.480575916,-0.529802329,-1.162621363,-0.721929693,-2.114064893,-3.084978096,-0.013410447,-1.098248306,-0.682350745,-2.049831568,-4.212488737,-0.864780646,-1.193734529,-0.733314477,-2.248223707,-3.698376963,-3.616662074,-11.25536929,-7.113792903,-7.613396374,-8.056329802,-8.738430322,-46.39398077
Robert Covington,203496,2,Wing,0.27753304,0.0969163,0.088105727,0.176211454,0.36123348,-2.62,-1.52,-1.16,-2.42,-8.13,7.6,1,0.4,0.6,18.3,3.028031533,0.341247392,0.149779736,0.506376072,0.975330396,1.756312858,0.215775912,0.131992353,0.579170476,2.036538941,2.622687225,0.232599119,0.190895742,0.869309838,4.985022026,1.861170548,0.181174144,0.15319608,0.758068866,5.378692799,2.4435816,0.240262268,0.197110952,0.813031452,4.256674521,1.483366246,0.152615322,0.140564079,0.643273077,4.768281938,0.408031533,-1.178752608,-1.010220264,-1.913623928,-7.154669604,-0.863687142,-1.304224088,-1.028007647,-1.840829524,-6.093461059,0.002687225,-1.287400881,-0.969104258,-1.550690162,-3.144977974,-0.758829452,-1.338825856,-1.00680392,-1.661931134,-2.751307201,-0.1764184,-1.279737732,-0.962889048,-1.606968548,-3.873325479,-1.136633754,-1.367384678,-1.019435921,-1.776726923,-3.361718062,-3.694565268,-11.13020946,-6.94948605,-7.517697564,-7.899339207,-8.661899337,-45.85319689
Wilson Chandler,201163,2,Ball-Handler,0.267182131,0.128006873,0.077319588,0.182989691,0.344501718,-2.94,-1.6,-0.84,-2.96,-7.2,8.8,3.2,1.8,3.4,13.8,2.915097667,0.450718937,0.131443299,0.525854585,0.930154639,1.690809181,0.284996434,0.115833495,0.601449134,1.942209687,2.524871134,0.307216495,0.167525773,0.902749141,4.754123711,1.791756084,0.239294481,0.134441405,0.787229118,5.129560278,2.352445457,0.317337969,0.172980101,0.844305922,4.059512107,1.428042422,0.201574041,0.123355848,0.668017538,4.54742268,-0.024902333,-1.149281063,-0.708556701,-2.434145415,-6.269845361,-1.249190819,-1.315003566,-0.724166505,-2.358550866,-5.257790313,-0.415128866,-1.292783505,-0.672474227,-2.057250859,-2.445876289,-1.148243916,-1.360705519,-0.705558595,-2.172770882,-2.070439722,-0.587554543,-1.282662031,-0.667019899,-2.115694078,-3.140487893,-1.511957578,-1.398425959,-0.716644152,-2.291982462,-2.65257732,-4.316885513,-10.90470207,-6.883513746,-7.457718634,-7.793418445,-8.571587471,-45.92782588
CJ McCollum,203468,1,Ball-Handler,0.209499576,0.1043257,0.121289228,0.213740458,0.351145038,-2.18,-1.28,-1.52,-2.98,-7.32,8.4,3.4,4.2,9.2,16.5,2.285750636,0.36733628,0.206191688,0.614222579,0.948091603,1.325776562,0.232272313,0.181704995,0.702520524,1.97966297,1.979770992,0.250381679,0.262793328,1.054452926,4.845801527,1.404929809,0.195025186,0.21089474,0.919520174,5.228477956,1.844570685,0.258630688,0.27134939,0.986188532,4.137795136,1.119739113,0.164282998,0.193505113,0.780275511,4.635114504,0.105750636,-0.91266372,-1.313808312,-2.365777421,-6.371908397,-0.854223438,-1.047727687,-1.338295005,-2.277479476,-5.34033703,-0.200229008,-1.029618321,-1.257206672,-1.925547074,-2.474198473,-0.775070191,-1.084974814,-1.30910526,-2.060479826,-2.091522044,-0.335429315,-1.021369312,-1.24865061,-1.993811468,-3.182204864,-1.060260887,-1.115717002,-1.326494887,-2.199724489,-2.684885496,-4.486498817,-10.85806264,-6.886799548,-7.321152135,-7.78146557,-8.387082761,-45.72106147
Tobias Harris,202699,2,Wing,0.276094276,0.12962963,0.087542088,0.169191919,0.337542088,-2.36,-1.86,-1.12,-2.38,-7.59,7,4.2,3.4,3.8,11.4,3.012333865,0.456432749,0.148821549,0.486204147,0.911363636,1.747207928,0.288609364,0.131147958,0.556098723,1.902973128,2.609090909,0.311111111,0.189674523,0.834680135,4.658080808,1.851522023,0.242328042,0.152216038,0.727870542,5.025932797,2.430913789,0.321360896,0.195849973,0.780643646,3.977501762,1.475676303,0.204129417,0.139664848,0.617647742,4.455555556,0.652333865,-1.403567251,-0.971178451,-1.893795853,-6.678636364,-0.612792072,-1.571390636,-0.988852042,-1.823901277,-5.687026872,0.249090909,-1.548888889,-0.930325477,-1.545319865,-2.931919192,-0.508477977,-1.617671958,-0.967783962,-1.652129458,-2.564067203,0.070913789,-1.538639104,-0.924150027,-1.599356354,-3.612498238,-0.884323697,-1.655870583,-0.980335152,-1.762352258,-3.134444444,-3.616207691,-10.6839629,-6.707362514,-7.310130557,-7.603729935,-8.417326135,-44.33871973
Kemba Walker,202689,1,Ball-Handler,0.178175618,0.091219096,0.096334186,0.196078431,0.438192668,-1.42,-1.22,-1.26,-2.64,-9.66,12,1.4,1.6,6.4,22.8,1.94398977,0.321187239,0.163768116,0.563467492,1.183120205,1.1275491,0.203091573,0.144319516,0.644469108,2.470414515,1.683759591,0.218925831,0.208724069,0.967320261,6.047058824,1.194867512,0.170523862,0.167503523,0.843537415,6.524599405,1.568774163,0.226138504,0.215519737,0.904696762,5.163540118,0.952317959,0.143643864,0.153691782,0.715798963,5.784143223,0.52398977,-0.898812761,-1.096231884,-2.076532508,-8.476879795,-0.2924509,-1.016908427,-1.115680484,-1.995530892,-7.189585485,0.263759591,-1.001074169,-1.051275931,-1.672679739,-3.612941176,-0.225132488,-1.049476138,-1.092496477,-1.796462585,-3.135400595,0.148774163,-0.993861496,-1.044480263,-1.735303238,-4.496459882,-0.467682041,-1.076356136,-1.106308218,-1.924201037,-3.875856777,-3.547587383,-11.61015619,-7.074211424,-7.298968283,-8.121330716,-8.45040421,-46.10265821
Damian Lillard,203081,1,Ball-Handler,0.215958369,0.11274935,0.111882047,0.222896791,0.336513443,-1.7,-1.5,-1.52,-2.8,-7.56,12.6,3.2,2.2,6.8,23.1,2.356219473,0.396996394,0.19019948,0.640534989,0.908586297,1.366649757,0.251026854,0.167611972,0.73261549,1.897173902,2.040806592,0.270598439,0.242411101,1.099624169,4.643885516,1.44824327,0.210772253,0.194537763,0.958911093,5.010616493,1.901438109,0.279513504,0.250303556,1.028435426,3.965380504,1.154260251,0.177547826,0.178496875,0.813701389,4.44197745,0.656219473,-1.103003606,-1.32980052,-2.159465011,-6.651413703,-0.333350243,-1.248973146,-1.352388028,-2.06738451,-5.662826098,0.340806592,-1.229401561,-1.277588899,-1.700375831,-2.916114484,-0.25175673,-1.289227747,-1.325462237,-1.841088907,-2.549383507,0.201438109,-1.220486496,-1.269696444,-1.771564574,-3.594619496,-0.545739749,-1.322452174,-1.341503125,-1.986298611,-3.11802255,-3.936049664,-10.66492202,-6.782674183,-7.256919128,-7.654928901,-8.31401621,-44.60951011
George Hill,201588,1,Ball-Handler,0.16934801,0.129551228,0.108382727,0.247248095,0.345469941,-1.22,-1.64,-1.46,-3.42,-7.23,6.6,1.8,2.8,4.6,14.4,1.847675921,0.456156691,0.184250635,0.710512946,0.93276884,1.071685332,0.288434809,0.162369594,0.812653172,1.94766827,1.600338696,0.310922947,0.234829241,1.219757268,4.767485182,1.135668493,0.242181479,0.188453231,1.063671396,5.143976913,1.491050155,0.321166532,0.242474844,1.14079121,4.070921371,0.905135916,0.204005956,0.172914051,0.902597643,4.560203218,0.627675921,-1.183843309,-1.275749365,-2.709487054,-6.29723116,-0.148314668,-1.351565191,-1.297630406,-2.607346828,-5.28233173,0.380338696,-1.329077053,-1.225170759,-2.200242732,-2.462514818,-0.084331507,-1.397818521,-1.271546769,-2.356328604,-2.086023087,0.271050155,-1.318833468,-1.217525156,-2.27920879,-3.159078629,-0.314864084,-1.435994044,-1.287085949,-2.517402357,-2.669796782,-4.541403806,-10.68718882,-6.836666667,-7.196048489,-7.703595888,-8.225143216,-45.19004689
Paul George,202331,2,Wing,0.236886633,0.104906937,0.075296108,0.162436548,0.420473773,-1.78,-1.2,-0.86,-2.54,-9.69,6.2,2,3,11.6,19.8,2.584557841,0.369382848,0.128003384,0.466791344,1.135279188,1.499090125,0.233566389,0.112802094,0.533895221,2.370520065,2.23857868,0.25177665,0.163141568,0.801353638,5.802538071,1.588590766,0.196111744,0.130923029,0.698808661,6.260768673,2.085704167,0.260071617,0.168453154,0.749474678,4.954745603,1.26611821,0.165198281,0.120127584,0.592986755,5.550253807,0.804557841,-0.830617152,-0.731996616,-2.073208656,-8.554720812,-0.280909875,-0.966433611,-0.747197906,-2.006104779,-7.319479935,0.45857868,-0.94822335,-0.696858432,-1.738646362,-3.887461929,-0.191409234,-1.003888256,-0.729076971,-1.841191339,-3.429231327,0.305704167,-0.939928383,-0.691546846,-1.790525322,-4.735254397,-0.51388179,-1.034801719,-0.739872416,-1.947013245,-4.139746193,-2.831264583,-11.32012611,-6.812611393,-7.194797127,-7.851550781,-8.375315363,-44.38566536
Marc Gasol,201188,0,Big,0.458041958,0.149475524,0.070804196,0.162587413,0.159090909,-5,-1.92,-0.88,-2.16,-3.75,5.8,6.2,5.4,6.8,10.8,4.997478837,0.526311189,0.120367133,0.46722488,0.429545455,2.898627787,0.332794564,0.106072701,0.534391081,0.896912521,4.328496503,0.358741259,0.153409091,0.802097902,2.195454545,3.071685457,0.279427715,0.123112602,0.699457685,2.368831169,4.032899658,0.370560254,0.158403805,0.750170759,1.874682875,2.448155293,0.235380998,0.112961177,0.593537497,2.1,-0.002521163,-1.393688811,-0.759632867,-1.69277512,-3.320454545,-2.101372213,-1.587205436,-0.773927299,-1.625608919,-2.853087479,-0.671503497,-1.561258741,-0.726590909,-1.357902098,-1.554545455,-1.928314543,-1.640572285,-0.756887398,-1.460542315,-1.381168831,-0.967100342,-1.549439746,-0.721596195,-1.409829241,-1.875317125,-2.551844707,-1.684619002,-0.767038823,-1.566462503,-1.65,-3.848617961,-8.941201346,-5.871800699,-7.167485372,-6.523282648,-8.219965035,-40.57235306
Mike Conley,201144,1,Ball-Handler,0.239448751,0.087855297,0.075796727,0.192075797,0.404823428,-1.58,-1.24,-1.16,-2.88,-9,7.2,2.6,2.2,5.2,18.3,2.6125119,0.309343125,0.128854436,0.551965184,1.093023256,1.515303983,0.19560236,0.113552078,0.631313279,2.282287553,2.262790698,0.210852713,0.164226242,0.947573931,5.586563307,1.605772645,0.164235617,0.131793493,0.826317917,6.027738227,2.108262725,0.217799411,0.169573143,0.886228792,4.770326303,1.27981229,0.138346847,0.120926272,0.701187046,5.343669251,1.0325119,-0.930656875,-1.031145564,-2.328034816,-7.906976744,-0.064696017,-1.04439764,-1.046447922,-2.248686721,-6.717712447,0.682790698,-1.029147287,-0.995773758,-1.932426069,-3.413436693,0.025772645,-1.075764383,-1.028206507,-2.053682083,-2.972261773,0.528262725,-1.022200589,-0.990426857,-1.993771208,-4.229673697,-0.30018771,-1.101653153,-1.039073728,-2.178812954,-3.656330749,-3.257325355,-11.12194075,-6.687993109,-7.104142101,-7.707809627,-8.276058293,-44.15526924
Markieff Morris,202693,0,Big,0.358538658,0.119796092,0.085811385,0.155480034,0.280373832,-3.54,-1.74,-1.26,-2.24,-5.94,7.8,3.2,3,4,7.8,3.911845459,0.421808344,0.145879354,0.446800519,0.757009346,2.268940863,0.266715827,0.128555169,0.511030602,1.580673603,3.388190314,0.28751062,0.185924667,0.767034834,3.869158879,2.404404141,0.223945347,0.149206735,0.668881452,4.174709136,3.156807809,0.296982869,0.191978028,0.717377645,3.30384699,1.916327308,0.18864442,0.136903681,0.56759148,3.700934579,0.371845459,-1.318191656,-1.114120646,-1.793199481,-5.182990654,-1.271059137,-1.473284173,-1.131444831,-1.728969398,-4.359326397,-0.151809686,-1.45248938,-1.074075333,-1.472965166,-2.070841121,-1.135595859,-1.516054653,-1.110793265,-1.571118548,-1.765290864,-0.383192191,-1.443017131,-1.068021972,-1.522622355,-2.63615301,-1.623672692,-1.55135558,-1.123096319,-1.67240852,-2.239065421,-3.853666324,-9.964083936,-6.222180685,-7.09885319,-7.053006659,-8.209598531,-42.40138933
Danilo Gallinari,201568,2,Wing,0.248653501,0.07989228,0.080789946,0.217235189,0.373429084,-1.86,-1.24,-1.06,-3.34,-8.04,5.8,0.8,1.8,5.2,15.3,2.712940565,0.281304923,0.137342908,0.624265331,1.008258528,1.573554419,0.177873378,0.121032485,0.714006978,2.105294536,2.349775583,0.191741472,0.175044883,1.071693597,5.153321364,1.667500824,0.14934965,0.14047558,0.934554648,5.560282856,2.189307336,0.198058536,0.180744019,1.002313056,4.400384118,1.329010091,0.125807384,0.128892466,0.793033286,4.929263914,0.852940565,-0.958695077,-0.922657092,-2.715734669,-7.031741472,-0.286445581,-1.062126622,-0.938967515,-2.625993022,-5.934705464,0.489775583,-1.048258528,-0.884955117,-2.268306403,-2.886678636,-0.192499176,-1.09065035,-0.91952442,-2.405445352,-2.479717144,0.329307336,-1.041941464,-0.879255981,-2.337686944,-3.639615882,-0.530989909,-1.114192616,-0.931107534,-2.546966714,-3.110736086,-3.744146272,-10.8482382,-6.5984231,-7.087836442,-7.569192936,-8.23399286,-44.08182981
